date,state,cases_new,cases_import,cases_recovered,cases_active,cases_cluster,cases_pvax,cases_fvax,cases_child,cases_adolescent,cases_adult,cases_elderly
2020-01-25,Johor,4,4,0,4,0,0,0,0,0,1,0
2020-01-25,Kedah,0,0,0,0,0,0,0,0,0,0,0
2020-01-25,Kelantan,0,0,0,0,0,0,0,0,0,0,0
2020-01-25,Melaka,0,0,0,0,0,0,0,0,0,0,0
2020-01-25,Negeri Sembilan,0,0,0,0,0,0,0,0,0,0,0
2020-01-25,Pahang,0,0,0,0,0,0,0,0,0,0,0
2020-01-25,Perak,0,0,0,0,0,0,0,0,0,0,0
2020-01-25,Perlis,0,0,0,0,0,0,0,0,0,0,0
2020-01-25,Pulau Pinang,0,0,0,0,0,0,0,0,0,0,0
2020-01-25,Sabah,0,0,0,0,0,0,0,0,0,0,0
2020-01-25,Sarawak,0,0,0,0,0,0,0,0,0,0,0
2020-01-25,Selangor,0,0,0,0,0,0,0,0,0,0,0
2020-01-25,Terengganu,0,0,0,0,0,0,0,0,0,0,0
2020-01-25,W.P. Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0
2020-01-25,W.P. Labuan,0,0,0,0,0,0,0,0,0,0,0
2020-01-25,W.P. Putrajaya,0,0,0,0,0,0,0,0,0,0,0
2020-01-26,Johor,0,0,0,4,0,0,0,0,0,0,0
2020-01-26,Kedah,0,0,0,0,0,0,0,0,0,0,0
2020-01-26,Kelantan,0,0,0,0,0,0,0,0,0,0,0
2020-01-26,Melaka,0,0,0,0,0,0,0,0,0,0,0
2020-01-26,Negeri Sembilan,0,0,0,0,0,0,0,0,0,0,0
2020-01-26,Pahang,0,0,0,0,0,0,0,0,0,0,0
2020-01-26,Perak,0,0,0,0,0,0,0,0,0,0,0
2020-01-26,Perlis,0,0,0,0,0,0,0,0,0,0,0
2020-01-26,Pulau Pinang,0,0,0,0,0,0,0,0,0,0,0
2020-01-26,Sabah,0,0,0,0,0,0,0,0,0,0,0
2020-01-26,Sarawak,0,0,0,0,0,0,0,0,0,0,0
2020-01-26,Selangor,0,0,0,0,0,0,0,0,0,0,0
2020-01-26,Terengganu,0,0,0,0,0,0,0,0,0,0,0
2020-01-26,W.P. Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0
2020-01-26,W.P. Labuan,0,0,0,0,0,0,0,0,0,0,0
2020-01-26,W.P. Putrajaya,0,0,0,0,0,0,0,0,0,0,0
2020-01-27,Johor,0,0,0,4,0,0,0,0,0,0,0
2020-01-27,Kedah,0,0,0,0,0,0,0,0,0,0,0
2020-01-27,Kelantan,0,0,0,0,0,0,0,0,0,0,0
2020-01-27,Melaka,0,0,0,0,0,0,0,0,0,0,0
2020-01-27,Negeri Sembilan,0,0,0,0,0,0,0,0,0,0,0
2020-01-27,Pahang,0,0,0,0,0,0,0,0,0,0,0
2020-01-27,Perak,0,0,0,0,0,0,0,0,0,0,0
2020-01-27,Perlis,0,0,0,0,0,0,0,0,0,0,0
2020-01-27,Pulau Pinang,0,0,0,0,0,0,0,0,0,0,0
2020-01-27,Sabah,0,0,0,0,0,0,0,0,0,0,0
2020-01-27,Sarawak,0,0,0,0,0,0,0,0,0,0,0
2020-01-27,Selangor,0,0,0,0,0,0,0,0,0,0,0
2020-01-27,Terengganu,0,0,0,0,0,0,0,0,0,0,0
2020-01-27,W.P. Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0
2020-01-27,W.P. Labuan,0,0,0,0,0,0,0,0,0,0,0
2020-01-27,W.P. Putrajaya,0,0,0,0,0,0,0,0,0,0,0
2020-01-28,Johor,0,0,0,4,0,0,0,0,0,0,0
2020-01-28,Kedah,0,0,0,0,0,0,0,0,0,0,0
2020-01-28,Kelantan,0,0,0,0,0,0,0,0,0,0,0
2020-01-28,Melaka,0,0,0,0,0,0,0,0,0,0,0
2020-01-28,Negeri Sembilan,0,0,0,0,0,0,0,0,0,0,0
2020-01-28,Pahang,0,0,0,0,0,0,0,0,0,0,0
2020-01-28,Perak,0,0,0,0,0,0,0,0,0,0,0
2020-01-28,Perlis,0,0,0,0,0,0,0,0,0,0,0
2020-01-28,Pulau Pinang,0,0,0,0,0,0,0,0,0,0,0
2020-01-28,Sabah,0,0,0,0,0,0,0,0,0,0,0
2020-01-28,Sarawak,0,0,0,0,0,0,0,0,0,0,0
2020-01-28,Selangor,0,0,0,0,0,0,0,0,0,0,0
2020-01-28,Terengganu,0,0,0,0,0,0,0,0,0,0,0
2020-01-28,W.P. Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0
2020-01-28,W.P. Labuan,0,0,0,0,0,0,0,0,0,0,0
2020-01-28,W.P. Putrajaya,0,0,0,0,0,0,0,0,0,0,0
2020-01-29,Johor,2,2,0,6,0,0,0,0,0,2,0
2020-01-29,Kedah,1,1,0,1,0,0,0,1,0,0,0
2020-01-29,Kelantan,0,0,0,0,0,0,0,0,0,0,0
2020-01-29,Melaka,0,0,0,0,0,0,0,0,0,0,0
2020-01-29,Negeri Sembilan,0,0,0,0,0,0,0,0,0,0,0
2020-01-29,Pahang,0,0,0,0,0,0,0,0,0,0,0
2020-01-29,Perak,0,0,0,0,0,0,0,0,0,0,0
2020-01-29,Perlis,0,0,0,0,0,0,0,0,0,0,0
2020-01-29,Pulau Pinang,0,0,0,0,0,0,0,0,0,0,0
2020-01-29,Sabah,0,0,0,0,0,0,0,0,0,0,0
2020-01-29,Sarawak,0,0,0,0,0,0,0,0,0,0,0
2020-01-29,Selangor,0,0,0,0,0,0,0,0,0,0,0
2020-01-29,Terengganu,0,0,0,0,0,0,0,0,0,0,0
2020-01-29,W.P. Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0
2020-01-29,W.P. Labuan,0,0,0,0,0,0,0,0,0,0,0
2020-01-29,W.P. Putrajaya,0,0,0,0,0,0,0,0,0,0,0
2020-01-30,Johor,1,1,0,7,0,0,0,0,0,1,0
2020-01-30,Kedah,0,0,0,1,0,0,0,0,0,0,0
2020-01-30,Kelantan,0,0,0,0,0,0,0,0,0,0,0
2020-01-30,Melaka,0,0,0,0,0,0,0,0,0,0,0
2020-01-30,Negeri Sembilan,0,0,0,0,0,0,0,0,0,0,0
2020-01-30,Pahang,0,0,0,0,0,0,0,0,0,0,0
2020-01-30,Perak,0,0,0,0,0,0,0,0,0,0,0
2020-01-30,Perlis,0,0,0,0,0,0,0,0,0,0,0
2020-01-30,Pulau Pinang,0,0,0,0,0,0,0,0,0,0,0
2020-01-30,Sabah,0,0,0,0,0,0,0,0,0,0,0
2020-01-30,Sarawak,0,0,0,0,0,0,0,0,0,0,0
2020-01-30,Selangor,0,0,0,0,0,0,0,0,0,0,0
2020-01-30,Terengganu,0,0,0,0,0,0,0,0,0,0,0
2020-01-30,W.P. Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0
2020-01-30,W.P. Labuan,0,0,0,0,0,0,0,0,0,0,0
2020-01-30,W.P. Putrajaya,0,0,0,0,0,0,0,0,0,0,0
2020-01-31,Johor,0,0,0,7,0,0,0,0,0,0,0
2020-01-31,Kedah,0,0,0,1,0,0,0,0,0,0,0
2020-01-31,Kelantan,0,0,0,0,0,0,0,0,0,0,0
2020-01-31,Melaka,0,0,0,0,0,0,0,0,0,0,0
2020-01-31,Negeri Sembilan,0,0,0,0,0,0,0,0,0,0,0
2020-01-31,Pahang,0,0,0,0,0,0,0,0,0,0,0
2020-01-31,Perak,0,0,0,0,0,0,0,0,0,0,0
2020-01-31,Perlis,0,0,0,0,0,0,0,0,0,0,0
2020-01-31,Pulau Pinang,0,0,0,0,0,0,0,0,0,0,0
2020-01-31,Sabah,0,0,0,0,0,0,0,0,0,0,0
2020-01-31,Sarawak,0,0,0,0,0,0,0,0,0,0,0
2020-01-31,Selangor,0,0,0,0,0,0,0,0,0,0,0
2020-01-31,Terengganu,0,0,0,0,0,0,0,0,0,0,0
2020-01-31,W.P. Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0
2020-01-31,W.P. Labuan,0,0,0,0,0,0,0,0,0,0,0
2020-01-31,W.P. Putrajaya,0,0,0,0,0,0,0,0,0,0,0
2020-02-01,Johor,0,0,0,7,0,0,0,0,0,0,0
2020-02-01,Kedah,0,0,0,1,0,0,0,0,0,0,0
2020-02-01,Kelantan,0,0,0,0,0,0,0,0,0,0,0
2020-02-01,Melaka,0,0,0,0,0,0,0,0,0,0,0
2020-02-01,Negeri Sembilan,0,0,0,0,0,0,0,0,0,0,0
2020-02-01,Pahang,0,0,0,0,0,0,0,0,0,0,0
2020-02-01,Perak,0,0,0,0,0,0,0,0,0,0,0
2020-02-01,Perlis,0,0,0,0,0,0,0,0,0,0,0
2020-02-01,Pulau Pinang,0,0,0,0,0,0,0,0,0,0,0
2020-02-01,Sabah,0,0,0,0,0,0,0,0,0,0,0
2020-02-01,Sarawak,0,0,0,0,0,0,0,0,0,0,0
2020-02-01,Selangor,0,0,0,0,0,0,0,0,0,0,0
2020-02-01,Terengganu,0,0,0,0,0,0,0,0,0,0,0
2020-02-01,W.P. Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0
2020-02-01,W.P. Labuan,0,0,0,0,0,0,0,0,0,0,0
2020-02-01,W.P. Putrajaya,0,0,0,0,0,0,0,0,0,0,0
2020-02-02,Johor,0,0,0,7,0,0,0,0,0,0,0
2020-02-02,Kedah,0,0,0,1,0,0,0,0,0,0,0
2020-02-02,Kelantan,0,0,0,0,0,0,0,0,0,0,0
2020-02-02,Melaka,0,0,0,0,0,0,0,0,0,0,0
2020-02-02,Negeri Sembilan,0,0,0,0,0,0,0,0,0,0,0
2020-02-02,Pahang,0,0,0,0,0,0,0,0,0,0,0
2020-02-02,Perak,0,0,0,0,0,0,0,0,0,0,0
2020-02-02,Perlis,0,0,0,0,0,0,0,0,0,0,0
2020-02-02,Pulau Pinang,0,0,0,0,0,0,0,0,0,0,0
2020-02-02,Sabah,0,0,0,0,0,0,0,0,0,0,0
2020-02-02,Sarawak,0,0,0,0,0,0,0,0,0,0,0
2020-02-02,Selangor,0,0,0,0,0,0,0,0,0,0,0
2020-02-02,Terengganu,0,0,0,0,0,0,0,0,0,0,0
2020-02-02,W.P. Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0
2020-02-02,W.P. Labuan,0,0,0,0,0,0,0,0,0,0,0
2020-02-02,W.P. Putrajaya,0,0,0,0,0,0,0,0,0,0,0
2020-02-03,Johor,0,0,0,7,0,0,0,0,0,0,0
2020-02-03,Kedah,0,0,0,1,0,0,0,0,0,0,0
2020-02-03,Kelantan,0,0,0,0,0,0,0,0,0,0,0
2020-02-03,Melaka,0,0,0,0,0,0,0,0,0,0,0
2020-02-03,Negeri Sembilan,0,0,0,0,0,0,0,0,0,0,0
2020-02-03,Pahang,0,0,0,0,0,0,0,0,0,0,0
2020-02-03,Perak,0,0,0,0,0,0,0,0,0,0,0
2020-02-03,Perlis,0,0,0,0,0,0,0,0,0,0,0
2020-02-03,Pulau Pinang,0,0,0,0,0,0,0,0,0,0,0
2020-02-03,Sabah,0,0,0,0,0,0,0,0,0,0,0
2020-02-03,Sarawak,0,0,0,0,0,0,0,0,0,0,0
2020-02-03,Selangor,0,0,0,0,0,0,0,0,0,0,0
2020-02-03,Terengganu,0,0,0,0,0,0,0,0,0,0,0
2020-02-03,W.P. Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0
2020-02-03,W.P. Labuan,0,0,0,0,0,0,0,0,0,0,0
2020-02-03,W.P. Putrajaya,0,0,0,0,0,0,0,0,0,0,0
2020-02-04,Johor,0,0,0,7,0,0,0,0,0,0,0
2020-02-04,Kedah,0,0,0,1,0,0,0,0,0,0,0
2020-02-04,Kelantan,0,0,0,0,0,0,0,0,0,0,0
2020-02-04,Melaka,0,0,0,0,0,0,0,0,0,0,0
2020-02-04,Negeri Sembilan,0,0,0,0,0,0,0,0,0,0,0
2020-02-04,Pahang,0,0,0,0,0,0,0,0,0,0,0
2020-02-04,Perak,0,0,0,0,0,0,0,0,0,0,0
2020-02-04,Perlis,0,0,0,0,0,0,0,0,0,0,0
2020-02-04,Pulau Pinang,0,0,0,0,0,0,0,0,0,0,0
2020-02-04,Sabah,0,0,0,0,0,0,0,0,0,0,0
2020-02-04,Sarawak,0,0,0,0,0,0,0,0,0,0,0
2020-02-04,Selangor,1,1,0,1,0,0,0,0,0,1,0
2020-02-04,Terengganu,0,0,0,0,0,0,0,0,0,0,0
2020-02-04,W.P. Kuala Lumpur,1,1,0,1,0,0,0,0,0,0,1
2020-02-04,W.P. Labuan,0,0,0,0,0,0,0,0,0,0,0
2020-02-04,W.P. Putrajaya,0,0,0,0,0,0,0,0,0,0,0
2020-02-05,Johor,0,0,0,7,0,0,0,0,0,0,0
2020-02-05,Kedah,0,0,1,0,0,0,0,0,0,0,0
2020-02-05,Kelantan,0,0,0,0,0,0,0,0,0,0,0
2020-02-05,Melaka,0,0,0,0,0,0,0,0,0,0,0
2020-02-05,Negeri Sembilan,2,2,0,2,0,0,0,1,0,1,0
2020-02-05,Pahang,0,0,0,0,0,0,0,0,0,0,0
2020-02-05,Perak,0,0,0,0,0,0,0,0,0,0,0
2020-02-05,Perlis,0,0,0,0,0,0,0,0,0,0,0
2020-02-05,Pulau Pinang,0,0,0,0,0,0,0,0,0,0,0
2020-02-05,Sabah,0,0,0,0,0,0,0,0,0,0,0
2020-02-05,Sarawak,0,0,0,0,0,0,0,0,0,0,0
2020-02-05,Selangor,0,0,0,1,0,0,0,0,0,0,0
2020-02-05,Terengganu,0,0,0,0,0,0,0,0,0,0,0
2020-02-05,W.P. Kuala Lumpur,0,0,0,1,0,0,0,0,0,0,0
2020-02-05,W.P. Labuan,0,0,0,0,0,0,0,0,0,0,0
2020-02-05,W.P. Putrajaya,0,0,0,0,0,0,0,0,0,0,0
2020-02-06,Johor,0,0,0,7,0,0,0,0,0,0,0
2020-02-06,Kedah,1,0,0,1,0,0,0,0,0,1,0
2020-02-06,Kelantan,0,0,0,0,0,0,0,0,0,0,0
2020-02-06,Melaka,0,0,0,0,0,0,0,0,0,0,0
2020-02-06,Negeri Sembilan,0,0,0,2,0,0,0,0,0,0,0
2020-02-06,Pahang,0,0,0,0,0,0,0,0,0,0,0
2020-02-06,Perak,0,0,0,0,0,0,0,0,0,0,0
2020-02-06,Perlis,0,0,0,0,0,0,0,0,0,0,0
2020-02-06,Pulau Pinang,0,0,0,0,0,0,0,0,0,0,0
2020-02-06,Sabah,0,0,0,0,0,0,0,0,0,0,0
2020-02-06,Sarawak,0,0,0,0,0,0,0,0,0,0,0
2020-02-06,Selangor,0,0,0,1,0,0,0,0,0,0,0
2020-02-06,Terengganu,0,0,0,0,0,0,0,0,0,0,0
2020-02-06,W.P. Kuala Lumpur,1,1,0,2,0,0,0,0,0,1,0
2020-02-06,W.P. Labuan,0,0,0,0,0,0,0,0,0,0,0
2020-02-06,W.P. Putrajaya,0,0,0,0,0,0,0,0,0,0,0
2020-02-07,Johor,1,1,0,8,0,0,0,0,0,1,0
2020-02-07,Kedah,0,0,0,1,0,0,0,0,0,0,0
2020-02-07,Kelantan,0,0,0,0,0,0,0,0,0,0,0
2020-02-07,Melaka,0,0,0,0,0,0,0,0,0,0,0
2020-02-07,Negeri Sembilan,0,0,0,2,0,0,0,0,0,0,0
2020-02-07,Pahang,0,0,0,0,0,0,0,0,0,0,0
2020-02-07,Perak,0,0,0,0,0,0,0,0,0,0,0
2020-02-07,Perlis,0,0,0,0,0,0,0,0,0,0,0
2020-02-07,Pulau Pinang,0,0,0,0,0,0,0,0,0,0,0
2020-02-07,Sabah,0,0,0,0,0,0,0,0,0,0,0
2020-02-07,Sarawak,0,0,0,0,0,0,0,0,0,0,0
2020-02-07,Selangor,0,0,0,1,0,0,0,0,0,0,0
2020-02-07,Terengganu,0,0,0,0,0,0,0,0,0,0,0
2020-02-07,W.P. Kuala Lumpur,0,0,0,2,0,0,0,0,0,0,0
2020-02-07,W.P. Labuan,0,0,0,0,0,0,0,0,0,0,0
2020-02-07,W.P. Putrajaya,0,0,0,0,0,0,0,0,0,0,0
2020-02-08,Johor,0,0,1,7,0,0,0,0,0,0,0
2020-02-08,Kedah,0,0,0,1,0,0,0,0,0,0,0
2020-02-08,Kelantan,0,0,0,0,0,0,0,0,0,0,0
2020-02-08,Melaka,0,0,0,0,0,0,0,0,0,0,0
2020-02-08,Negeri Sembilan,0,0,0,2,0,0,0,0,0,0,0
2020-02-08,Pahang,0,0,0,0,0,0,0,0,0,0,0
2020-02-08,Perak,0,0,0,0,0,0,0,0,0,0,0
2020-02-08,Perlis,0,0,0,0,0,0,0,0,0,0,0
2020-02-08,Pulau Pinang,0,0,0,0,0,0,0,0,0,0,0
2020-02-08,Sabah,0,0,0,0,0,0,0,0,0,0,0
2020-02-08,Sarawak,0,0,0,0,0,0,0,0,0,0,0
2020-02-08,Selangor,0,0,0,1,0,0,0,0,0,0,0
2020-02-08,Terengganu,0,0,0,0,0,0,0,0,0,0,0
2020-02-08,W.P. Kuala Lumpur,1,1,0,3,0,0,0,0,0,0,1
2020-02-08,W.P. Labuan,0,0,0,0,0,0,0,0,0,0,0
2020-02-08,W.P. Putrajaya,0,0,0,0,0,0,0,0,0,0,0
2020-02-09,Johor,0,0,0,7,0,0,0,0,0,0,0
2020-02-09,Kedah,0,0,0,1,0,0,0,0,0,0,0
2020-02-09,Kelantan,0,0,0,0,0,0,0,0,0,0,0
2020-02-09,Melaka,0,0,0,0,0,0,0,0,0,0,0
2020-02-09,Negeri Sembilan,0,0,0,2,0,0,0,0,0,0,0
2020-02-09,Pahang,0,0,0,0,0,0,0,0,0,0,0
2020-02-09,Perak,0,0,0,0,0,0,0,0,0,0,0
2020-02-09,Perlis,0,0,0,0,0,0,0,0,0,0,0
2020-02-09,Pulau Pinang,0,0,0,0,0,0,0,0,0,0,0
2020-02-09,Sabah,0,0,0,0,0,0,0,0,0,0,0
2020-02-09,Sarawak,0,0,0,0,0,0,0,0,0,0,0
2020-02-09,Selangor,1,0,0,2,0,0,0,0,0,0,1
2020-02-09,Terengganu,0,0,0,0,0,0,0,0,0,0,0
2020-02-09,W.P. Kuala Lumpur,0,0,1,2,0,0,0,0,0,0,0
2020-02-09,W.P. Labuan,0,0,0,0,0,0,0,0,0,0,0
2020-02-09,W.P. Putrajaya,0,0,0,0,0,0,0,0,0,0,0
2020-02-10,Johor,0,0,0,7,0,0,0,0,0,0,0
2020-02-10,Kedah,0,0,0,1,0,0,0,0,0,0,0
2020-02-10,Kelantan,0,0,0,0,0,0,0,0,0,0,0
2020-02-10,Melaka,0,0,0,0,0,0,0,0,0,0,0
2020-02-10,Negeri Sembilan,0,0,0,2,0,0,0,0,0,0,0
2020-02-10,Pahang,0,0,0,0,0,0,0,0,0,0,0
2020-02-10,Perak,0,0,0,0,0,0,0,0,0,0,0
2020-02-10,Perlis,0,0,0,0,0,0,0,0,0,0,0
2020-02-10,Pulau Pinang,0,0,0,0,0,0,0,0,0,0,0
2020-02-10,Sabah,0,0,0,0,0,0,0,0,0,0,0
2020-02-10,Sarawak,0,0,0,0,0,0,0,0,0,0,0
2020-02-10,Selangor,1,1,0,3,0,0,0,0,0,1,0
2020-02-10,Terengganu,0,0,0,0,0,0,0,0,0,0,0
2020-02-10,W.P. Kuala Lumpur,0,0,0,2,0,0,0,0,0,0,0
2020-02-10,W.P. Labuan,0,0,0,0,0,0,0,0,0,0,0
2020-02-10,W.P. Putrajaya,0,0,0,0,0,0,0,0,0,0,0
2020-02-11,Johor,0,0,0,7,0,0,0,0,0,0,0
2020-02-11,Kedah,0,0,0,1,0,0,0,0,0,0,0
2020-02-11,Kelantan,0,0,0,0,0,0,0,0,0,0,0
2020-02-11,Melaka,0,0,0,0,0,0,0,0,0,0,0
2020-02-11,Negeri Sembilan,0,0,0,2,0,0,0,0,0,0,0
2020-02-11,Pahang,0,0,0,0,0,0,0,0,0,0,0
2020-02-11,Perak,0,0,0,0,0,0,0,0,0,0,0
2020-02-11,Perlis,0,0,0,0,0,0,0,0,0,0,0
2020-02-11,Pulau Pinang,0,0,0,0,0,0,0,0,0,0,0
2020-02-11,Sabah,0,0,0,0,0,0,0,0,0,0,0
2020-02-11,Sarawak,0,0,0,0,0,0,0,0,0,0,0
2020-02-11,Selangor,0,0,0,3,0,0,0,0,0,0,0
2020-02-11,Terengganu,0,0,0,0,0,0,0,0,0,0,0
2020-02-11,W.P. Kuala Lumpur,0,0,0,2,0,0,0,0,0,0,0
2020-02-11,W.P. Labuan,0,0,0,0,0,0,0,0,0,0,0
2020-02-11,W.P. Putrajaya,0,0,0,0,0,0,0,0,0,0,0
2020-02-12,Johor,0,0,0,7,0,0,0,0,0,0,0
2020-02-12,Kedah,0,0,0,1,0,0,0,0,0,0,0
2020-02-12,Kelantan,0,0,0,0,0,0,0,0,0,0,0
2020-02-12,Melaka,0,0,0,0,0,0,0,0,0,0,0
2020-02-12,Negeri Sembilan,0,0,0,2,0,0,0,0,0,0,0
2020-02-12,Pahang,0,0,0,0,0,0,0,0,0,0,0
2020-02-12,Perak,0,0,0,0,0,0,0,0,0,0,0
2020-02-12,Perlis,0,0,0,0,0,0,0,0,0,0,0
2020-02-12,Pulau Pinang,0,0,0,0,0,0,0,0,0,0,0
2020-02-12,Sabah,0,0,0,0,0,0,0,0,0,0,0
2020-02-12,Sarawak,0,0,0,0,0,0,0,0,0,0,0
2020-02-12,Selangor,0,0,0,3,0,0,0,0,0,0,0
2020-02-12,Terengganu,0,0,0,0,0,0,0,0,0,0,0
2020-02-12,W.P. Kuala Lumpur,0,0,0,2,0,0,0,0,0,0,0
2020-02-12,W.P. Labuan,0,0,0,0,0,0,0,0,0,0,0
2020-02-12,W.P. Putrajaya,0,0,0,0,0,0,0,0,0,0,0
2020-02-13,Johor,0,0,0,7,0,0,0,0,0,0,0
2020-02-13,Kedah,0,0,0,1,0,0,0,0,0,0,0
2020-02-13,Kelantan,0,0,0,0,0,0,0,0,0,0,0
2020-02-13,Melaka,0,0,0,0,0,0,0,0,0,0,0
2020-02-13,Negeri Sembilan,0,0,0,2,0,0,0,0,0,0,0
2020-02-13,Pahang,0,0,0,0,0,0,0,0,0,0,0
2020-02-13,Perak,0,0,0,0,0,0,0,0,0,0,0
2020-02-13,Perlis,0,0,0,0,0,0,0,0,0,0,0
2020-02-13,Pulau Pinang,0,0,0,0,0,0,0,0,0,0,0
2020-02-13,Sabah,0,0,0,0,0,0,0,0,0,0,0
2020-02-13,Sarawak,0,0,0,0,0,0,0,0,0,0,0
2020-02-13,Selangor,0,0,0,3,0,0,0,0,0,0,0
2020-02-13,Terengganu,0,0,0,0,0,0,0,0,0,0,0
2020-02-13,W.P. Kuala Lumpur,0,0,0,2,0,0,0,0,0,0,0
2020-02-13,W.P. Labuan,0,0,0,0,0,0,0,0,0,0,0
2020-02-13,W.P. Putrajaya,0,0,0,0,0,0,0,0,0,0,0
2020-02-14,Johor,0,0,4,3,0,0,0,0,0,0,0
2020-02-14,Kedah,0,0,0,1,0,0,0,0,0,0,0
2020-02-14,Kelantan,0,0,0,0,0,0,0,0,0,0,0
2020-02-14,Melaka,0,0,0,0,0,0,0,0,0,0,0
2020-02-14,Negeri Sembilan,0,0,0,2,0,0,0,0,0,0,0
2020-02-14,Pahang,0,0,0,0,0,0,0,0,0,0,0
2020-02-14,Perak,0,0,0,0,0,0,0,0,0,0,0
2020-02-14,Perlis,0,0,0,0,0,0,0,0,0,0,0
2020-02-14,Pulau Pinang,0,0,0,0,0,0,0,0,0,0,0
2020-02-14,Sabah,0,0,0,0,0,0,0,0,0,0,0
2020-02-14,Sarawak,0,0,0,0,0,0,0,0,0,0,0
2020-02-14,Selangor,0,0,0,3,0,0,0,0,0,0,0
2020-02-14,Terengganu,0,0,0,0,0,0,0,0,0,0,0
2020-02-14,W.P. Kuala Lumpur,1,1,0,3,0,0,0,0,0,1,0
2020-02-14,W.P. Labuan,0,0,0,0,0,0,0,0,0,0,0
2020-02-14,W.P. Putrajaya,0,0,0,0,0,0,0,0,0,0,0
2020-02-15,Johor,0,0,1,2,0,0,0,0,0,0,0
2020-02-15,Kedah,1,1,0,2,0,0,0,0,0,1,0
2020-02-15,Kelantan,0,0,0,0,0,0,0,0,0,0,0
2020-02-15,Melaka,0,0,0,0,0,0,0,0,0,0,0
2020-02-15,Negeri Sembilan,0,0,0,2,0,0,0,0,0,0,0
2020-02-15,Pahang,0,0,0,0,0,0,0,0,0,0,0
2020-02-15,Perak,0,0,0,0,0,0,0,0,0,0,0
2020-02-15,Perlis,0,0,0,0,0,0,0,0,0,0,0
2020-02-15,Pulau Pinang,0,0,0,0,0,0,0,0,0,0,0
2020-02-15,Sabah,0,0,0,0,0,0,0,0,0,0,0
2020-02-15,Sarawak,0,0,0,0,0,0,0,0,0,0,0
2020-02-15,Selangor,2,2,0,5,0,0,0,0,0,1,1
2020-02-15,Terengganu,0,0,0,0,0,0,0,0,0,0,0
2020-02-15,W.P. Kuala Lumpur,0,0,0,3,0,0,0,0,0,0,0
2020-02-15,W.P. Labuan,0,0,0,0,0,0,0,0,0,0,0
2020-02-15,W.P. Putrajaya,0,0,0,0,0,0,0,0,0,0,0
2020-02-16,Johor,0,0,0,2,0,0,0,0,0,0,0
2020-02-16,Kedah,0,0,0,2,0,0,0,0,0,0,0
2020-02-16,Kelantan,0,0,0,0,0,0,0,0,0,0,0
2020-02-16,Melaka,0,0,0,0,0,0,0,0,0,0,0
2020-02-16,Negeri Sembilan,0,0,0,2,0,0,0,0,0,0,0
2020-02-16,Pahang,0,0,0,0,0,0,0,0,0,0,0
2020-02-16,Perak,0,0,0,0,0,0,0,0,0,0,0
2020-02-16,Perlis,0,0,0,0,0,0,0,0,0,0,0
2020-02-16,Pulau Pinang,0,0,0,0,0,0,0,0,0,0,0
2020-02-16,Sabah,0,0,0,0,0,0,0,0,0,0,0
2020-02-16,Sarawak,0,0,0,0,0,0,0,0,0,0,0
2020-02-16,Selangor,0,0,0,5,0,0,0,0,0,0,0
2020-02-16,Terengganu,0,0,0,0,0,0,0,0,0,0,0
2020-02-16,W.P. Kuala Lumpur,0,0,0,3,0,0,0,0,0,0,0
2020-02-16,W.P. Labuan,0,0,0,0,0,0,0,0,0,0,0
2020-02-16,W.P. Putrajaya,0,0,0,0,0,0,0,0,0,0,0
2020-02-17,Johor,0,0,0,2,0,0,0,0,0,0,0
2020-02-17,Kedah,0,0,0,2,0,0,0,0,0,0,0
2020-02-17,Kelantan,0,0,0,0,0,0,0,0,0,0,0
2020-02-17,Melaka,0,0,0,0,0,0,0,0,0,0,0
2020-02-17,Negeri Sembilan,0,0,2,0,0,0,0,0,0,0,0
2020-02-17,Pahang,0,0,0,0,0,0,0,0,0,0,0
2020-02-17,Perak,0,0,0,0,0,0,0,0,0,0,0
2020-02-17,Perlis,0,0,0,0,0,0,0,0,0,0,0
2020-02-17,Pulau Pinang,0,0,0,0,0,0,0,0,0,0,0
2020-02-17,Sabah,0,0,0,0,0,0,0,0,0,0,0
2020-02-17,Sarawak,0,0,0,0,0,0,0,0,0,0,0
2020-02-17,Selangor,0,0,1,4,0,0,0,0,0,0,0
2020-02-17,Terengganu,0,0,0,0,0,0,0,0,0,0,0
2020-02-17,W.P. Kuala Lumpur,0,0,0,3,0,0,0,0,0,0,0
2020-02-17,W.P. Labuan,0,0,0,0,0,0,0,0,0,0,0
2020-02-17,W.P. Putrajaya,0,0,0,0,0,0,0,0,0,0,0
2020-02-18,Johor,0,0,2,0,0,0,0,0,0,0,0
2020-02-18,Kedah,0,0,0,2,0,0,0,0,0,0,0
2020-02-18,Kelantan,0,0,0,0,0,0,0,0,0,0,0
2020-02-18,Melaka,0,0,0,0,0,0,0,0,0,0,0
2020-02-18,Negeri Sembilan,0,0,0,0,0,0,0,0,0,0,0
